Data Escala de Tempo 1 CDH Simp 4;Data Escala de Tempo 1 CDH Simp 4;Subsistema;Selecione Tipo de CDH Simp 4
14/01/2019 22:00;14/01/2019 22:00;Sudeste/Centro-Oeste;47436
14/01/2019 23:00;14/01/2019 23:00;Sudeste/Centro-Oeste;45402
15/01/2019 00:00;15/01/2019 00:00;Sudeste/Centro-Oeste;42812
15/01/2019 01:00;15/01/2019 01:00;Sudeste/Centro-Oeste;40530
15/01/2019 02:00;15/01/2019 02:00;Sudeste/Centro-Oeste;39081
15/01/2019 03:00;15/01/2019 03:00;Sudeste/Centro-Oeste;38176
15/01/2019 04:00;15/01/2019 04:00;Sudeste/Centro-Oeste;37918
15/01/2019 05:00;15/01/2019 05:00;Sudeste/Centro-Oeste;38473
15/01/2019 06:00;15/01/2019 06:00;Sudeste/Centro-Oeste;39397
15/01/2019 07:00;15/01/2019 07:00;Sudeste/Centro-Oeste;41301
15/01/2019 08:00;15/01/2019 08:00;Sudeste/Centro-Oeste;44321
15/01/2019 09:00;15/01/2019 09:00;Sudeste/Centro-Oeste;46463
15/01/2019 10:00;15/01/2019 10:00;Sudeste/Centro-Oeste;47810
15/01/2019 11:00;15/01/2019 11:00;Sudeste/Centro-Oeste;47856
15/01/2019 12:00;15/01/2019 12:00;Sudeste/Centro-Oeste;47861
15/01/2019 13:00;15/01/2019 13:00;Sudeste/Centro-Oeste;49762
15/01/2019 14:00;15/01/2019 14:00;Sudeste/Centro-Oeste;50908
15/01/2019 15:00;15/01/2019 15:00;Sudeste/Centro-Oeste;51016
15/01/2019 16:00;15/01/2019 16:00;Sudeste/Centro-Oeste;50341
15/01/2019 17:00;15/01/2019 17:00;Sudeste/Centro-Oeste;47592
15/01/2019 18:00;15/01/2019 18:00;Sudeste/Centro-Oeste;44459
15/01/2019 19:00;15/01/2019 19:00;Sudeste/Centro-Oeste;43342
15/01/2019 20:00;15/01/2019 20:00;Sudeste/Centro-Oeste;46632
15/01/2019 21:00;15/01/2019 21:00;Sudeste/Centro-Oeste;48004
15/01/2019 22:00;15/01/2019 22:00;Sudeste/Centro-Oeste;48002
15/01/2019 23:00;15/01/2019 23:00;Sudeste/Centro-Oeste;46360
16/01/2019 00:00;16/01/2019 00:00;Sudeste/Centro-Oeste;43821
16/01/2019 01:00;16/01/2019 01:00;Sudeste/Centro-Oeste;41615
16/01/2019 02:00;16/01/2019 02:00;Sudeste/Centro-Oeste;40043
16/01/2019 03:00;16/01/2019 03:00;Sudeste/Centro-Oeste;39012
16/01/2019 04:00;16/01/2019 04:00;Sudeste/Centro-Oeste;38791
16/01/2019 05:00;16/01/2019 05:00;Sudeste/Centro-Oeste;39433
16/01/2019 06:00;16/01/2019 06:00;Sudeste/Centro-Oeste;40460
16/01/2019 07:00;16/01/2019 07:00;Sudeste/Centro-Oeste;42242
16/01/2019 08:00;16/01/2019 08:00;Sudeste/Centro-Oeste;45542
16/01/2019 09:00;16/01/2019 09:00;Sudeste/Centro-Oeste;47824
16/01/2019 10:00;16/01/2019 10:00;Sudeste/Centro-Oeste;49223
16/01/2019 11:00;16/01/2019 11:00;Sudeste/Centro-Oeste;49356
16/01/2019 12:00;16/01/2019 12:00;Sudeste/Centro-Oeste;49344
16/01/2019 13:00;16/01/2019 13:00;Sudeste/Centro-Oeste;50982
16/01/2019 14:00;16/01/2019 14:00;Sudeste/Centro-Oeste;52075
16/01/2019 15:00;16/01/2019 15:00;Sudeste/Centro-Oeste;52202
16/01/2019 16:00;16/01/2019 16:00;Sudeste/Centro-Oeste;51401
16/01/2019 17:00;16/01/2019 17:00;Sudeste/Centro-Oeste;47991
16/01/2019 18:00;16/01/2019 18:00;Sudeste/Centro-Oeste;44558
16/01/2019 19:00;16/01/2019 19:00;Sudeste/Centro-Oeste;43584
16/01/2019 20:00;16/01/2019 20:00;Sudeste/Centro-Oeste;45847
16/01/2019 21:00;16/01/2019 21:00;Sudeste/Centro-Oeste;46756
16/01/2019 22:00;16/01/2019 22:00;Sudeste/Centro-Oeste;47047
16/01/2019 23:00;16/01/2019 23:00;Sudeste/Centro-Oeste;45429
17/01/2019 00:00;17/01/2019 00:00;Sudeste/Centro-Oeste;42884
17/01/2019 01:00;17/01/2019 01:00;Sudeste/Centro-Oeste;40795
17/01/2019 02:00;17/01/2019 02:00;Sudeste/Centro-Oeste;39410
17/01/2019 03:00;17/01/2019 03:00;Sudeste/Centro-Oeste;38791
17/01/2019 04:00;17/01/2019 04:00;Sudeste/Centro-Oeste;38499
17/01/2019 05:00;17/01/2019 05:00;Sudeste/Centro-Oeste;38914
17/01/2019 06:00;17/01/2019 06:00;Sudeste/Centro-Oeste;39839
17/01/2019 07:00;17/01/2019 07:00;Sudeste/Centro-Oeste;41588
17/01/2019 08:00;17/01/2019 08:00;Sudeste/Centro-Oeste;44880
17/01/2019 09:00;17/01/2019 09:00;Sudeste/Centro-Oeste;47034
17/01/2019 10:00;17/01/2019 10:00;Sudeste/Centro-Oeste;48254
17/01/2019 11:00;17/01/2019 11:00;Sudeste/Centro-Oeste;48057
17/01/2019 12:00;17/01/2019 12:00;Sudeste/Centro-Oeste;48176
17/01/2019 13:00;17/01/2019 13:00;Sudeste/Centro-Oeste;50082
17/01/2019 14:00;17/01/2019 14:00;Sudeste/Centro-Oeste;51029
17/01/2019 15:00;17/01/2019 15:00;Sudeste/Centro-Oeste;51176
17/01/2019 16:00;17/01/2019 16:00;Sudeste/Centro-Oeste;50567
17/01/2019 17:00;17/01/2019 17:00;Sudeste/Centro-Oeste;47791
17/01/2019 18:00;17/01/2019 18:00;Sudeste/Centro-Oeste;44564
17/01/2019 19:00;17/01/2019 19:00;Sudeste/Centro-Oeste;43658
17/01/2019 20:00;17/01/2019 20:00;Sudeste/Centro-Oeste;46686
17/01/2019 21:00;17/01/2019 21:00;Sudeste/Centro-Oeste;47827
17/01/2019 22:00;17/01/2019 22:00;Sudeste/Centro-Oeste;48006
17/01/2019 23:00;17/01/2019 23:00;Sudeste/Centro-Oeste;46489
18/01/2019 00:00;18/01/2019 00:00;Sudeste/Centro-Oeste;44039
18/01/2019 01:00;18/01/2019 01:00;Sudeste/Centro-Oeste;41851
18/01/2019 02:00;18/01/2019 02:00;Sudeste/Centro-Oeste;40346
18/01/2019 03:00;18/01/2019 03:00;Sudeste/Centro-Oeste;39455
18/01/2019 04:00;18/01/2019 04:00;Sudeste/Centro-Oeste;39196
18/01/2019 05:00;18/01/2019 05:00;Sudeste/Centro-Oeste;39739
18/01/2019 06:00;18/01/2019 06:00;Sudeste/Centro-Oeste;40611
18/01/2019 07:00;18/01/2019 07:00;Sudeste/Centro-Oeste;42420
18/01/2019 08:00;18/01/2019 08:00;Sudeste/Centro-Oeste;45658
18/01/2019 09:00;18/01/2019 09:00;Sudeste/Centro-Oeste;47698
18/01/2019 10:00;18/01/2019 10:00;Sudeste/Centro-Oeste;48937
18/01/2019 11:00;18/01/2019 11:00;Sudeste/Centro-Oeste;48870
18/01/2019 12:00;18/01/2019 12:00;Sudeste/Centro-Oeste;48952
18/01/2019 13:00;18/01/2019 13:00;Sudeste/Centro-Oeste;50537
18/01/2019 14:00;18/01/2019 14:00;Sudeste/Centro-Oeste;51199
18/01/2019 15:00;18/01/2019 15:00;Sudeste/Centro-Oeste;50958
18/01/2019 16:00;18/01/2019 16:00;Sudeste/Centro-Oeste;49399
18/01/2019 17:00;18/01/2019 17:00;Sudeste/Centro-Oeste;46574
18/01/2019 18:00;18/01/2019 18:00;Sudeste/Centro-Oeste;43587
18/01/2019 19:00;18/01/2019 19:00;Sudeste/Centro-Oeste;43080
18/01/2019 20:00;18/01/2019 20:00;Sudeste/Centro-Oeste;45862
18/01/2019 21:00;18/01/2019 21:00;Sudeste/Centro-Oeste;46418
18/01/2019 22:00;18/01/2019 22:00;Sudeste/Centro-Oeste;46170
18/01/2019 23:00;18/01/2019 23:00;Sudeste/Centro-Oeste;44572
19/01/2019 00:00;19/01/2019 00:00;Sudeste/Centro-Oeste;42573
19/01/2019 01:00;19/01/2019 01:00;Sudeste/Centro-Oeste;40601
19/01/2019 02:00;19/01/2019 02:00;Sudeste/Centro-Oeste;39169
19/01/2019 03:00;19/01/2019 03:00;Sudeste/Centro-Oeste;38276
19/01/2019 04:00;19/01/2019 04:00;Sudeste/Centro-Oeste;37738
19/01/2019 05:00;19/01/2019 05:00;Sudeste/Centro-Oeste;37743
19/01/2019 06:00;19/01/2019 06:00;Sudeste/Centro-Oeste;37549
19/01/2019 07:00;19/01/2019 07:00;Sudeste/Centro-Oeste;37605
19/01/2019 08:00;19/01/2019 08:00;Sudeste/Centro-Oeste;39594
19/01/2019 09:00;19/01/2019 09:00;Sudeste/Centro-Oeste;41224
19/01/2019 10:00;19/01/2019 10:00;Sudeste/Centro-Oeste;42085
19/01/2019 11:00;19/01/2019 11:00;Sudeste/Centro-Oeste;42325
19/01/2019 12:00;19/01/2019 12:00;Sudeste/Centro-Oeste;42286
19/01/2019 13:00;19/01/2019 13:00;Sudeste/Centro-Oeste;42410
19/01/2019 14:00;19/01/2019 14:00;Sudeste/Centro-Oeste;42557
19/01/2019 15:00;19/01/2019 15:00;Sudeste/Centro-Oeste;42482
19/01/2019 16:00;19/01/2019 16:00;Sudeste/Centro-Oeste;42319
19/01/2019 17:00;19/01/2019 17:00;Sudeste/Centro-Oeste;42130
19/01/2019 18:00;19/01/2019 18:00;Sudeste/Centro-Oeste;41784
19/01/2019 19:00;19/01/2019 19:00;Sudeste/Centro-Oeste;41791
19/01/2019 20:00;19/01/2019 20:00;Sudeste/Centro-Oeste;44914
19/01/2019 21:00;19/01/2019 21:00;Sudeste/Centro-Oeste;44921
19/01/2019 22:00;19/01/2019 22:00;Sudeste/Centro-Oeste;43795
19/01/2019 23:00;19/01/2019 23:00;Sudeste/Centro-Oeste;42714
20/01/2019 00:00;20/01/2019 00:00;Sudeste/Centro-Oeste;41049
20/01/2019 01:00;20/01/2019 01:00;Sudeste/Centro-Oeste;39290
20/01/2019 02:00;20/01/2019 02:00;Sudeste/Centro-Oeste;37796
20/01/2019 03:00;20/01/2019 03:00;Sudeste/Centro-Oeste;36488
20/01/2019 04:00;20/01/2019 04:00;Sudeste/Centro-Oeste;35303
20/01/2019 05:00;20/01/2019 05:00;Sudeste/Centro-Oeste;35187
20/01/2019 06:00;20/01/2019 06:00;Sudeste/Centro-Oeste;34393
20/01/2019 07:00;20/01/2019 07:00;Sudeste/Centro-Oeste;33419
20/01/2019 08:00;20/01/2019 08:00;Sudeste/Centro-Oeste;34185
20/01/2019 09:00;20/01/2019 09:00;Sudeste/Centro-Oeste;35163
20/01/2019 10:00;20/01/2019 10:00;Sudeste/Centro-Oeste;36068
20/01/2019 11:00;20/01/2019 11:00;Sudeste/Centro-Oeste;36711
20/01/2019 12:00;20/01/2019 12:00;Sudeste/Centro-Oeste;37014
20/01/2019 13:00;20/01/2019 13:00;Sudeste/Centro-Oeste;37260
20/01/2019 14:00;20/01/2019 14:00;Sudeste/Centro-Oeste;37523
20/01/2019 15:00;20/01/2019 15:00;Sudeste/Centro-Oeste;37769
20/01/2019 16:00;20/01/2019 16:00;Sudeste/Centro-Oeste;37851
20/01/2019 17:00;20/01/2019 17:00;Sudeste/Centro-Oeste;38458
20/01/2019 18:00;20/01/2019 18:00;Sudeste/Centro-Oeste;38722
20/01/2019 19:00;20/01/2019 19:00;Sudeste/Centro-Oeste;39616
20/01/2019 20:00;20/01/2019 20:00;Sudeste/Centro-Oeste;42707
20/01/2019 21:00;20/01/2019 21:00;Sudeste/Centro-Oeste;43547
20/01/2019 22:00;20/01/2019 22:00;Sudeste/Centro-Oeste;43588
20/01/2019 23:00;20/01/2019 23:00;Sudeste/Centro-Oeste;42385
21/01/2019 00:00;21/01/2019 00:00;Sudeste/Centro-Oeste;40499
21/01/2019 01:00;21/01/2019 01:00;Sudeste/Centro-Oeste;38738
21/01/2019 02:00;21/01/2019 02:00;Sudeste/Centro-Oeste;37499
21/01/2019 03:00;21/01/2019 03:00;Sudeste/Centro-Oeste;36900
21/01/2019 04:00;21/01/2019 04:00;Sudeste/Centro-Oeste;36778
21/01/2019 05:00;21/01/2019 05:00;Sudeste/Centro-Oeste;37475
21/01/2019 06:00;21/01/2019 06:00;Sudeste/Centro-Oeste;38899
21/01/2019 07:00;21/01/2019 07:00;Sudeste/Centro-Oeste;40885
21/01/2019 08:00;21/01/2019 08:00;Sudeste/Centro-Oeste;44476
21/01/2019 09:00;21/01/2019 09:00;Sudeste/Centro-Oeste;47052
21/01/2019 10:00;21/01/2019 10:00;Sudeste/Centro-Oeste;48712
21/01/2019 11:00;21/01/2019 11:00;Sudeste/Centro-Oeste;48840
21/01/2019 12:00;21/01/2019 12:00;Sudeste/Centro-Oeste;48950
21/01/2019 13:00;21/01/2019 13:00;Sudeste/Centro-Oeste;50690
21/01/2019 14:00;21/01/2019 14:00;Sudeste/Centro-Oeste;51758
21/01/2019 15:00;21/01/2019 15:00;Sudeste/Centro-Oeste;52052
21/01/2019 16:00;21/01/2019 16:00;Sudeste/Centro-Oeste;51333
21/01/2019 17:00;21/01/2019 17:00;Sudeste/Centro-Oeste;48321
21/01/2019 18:00;21/01/2019 18:00;Sudeste/Centro-Oeste;44996
21/01/2019 19:00;21/01/2019 19:00;Sudeste/Centro-Oeste;43972
21/01/2019 20:00;21/01/2019 20:00;Sudeste/Centro-Oeste;47287
21/01/2019 21:00;21/01/2019 21:00;Sudeste/Centro-Oeste;48790
21/01/2019 22:00;21/01/2019 22:00;Sudeste/Centro-Oeste;48952
21/01/2019 23:00;21/01/2019 23:00;Sudeste/Centro-Oeste;47251
22/01/2019 00:00;22/01/2019 00:00;Sudeste/Centro-Oeste;44669
22/01/2019 01:00;22/01/2019 01:00;Sudeste/Centro-Oeste;42646
22/01/2019 02:00;22/01/2019 02:00;Sudeste/Centro-Oeste;41102
22/01/2019 03:00;22/01/2019 03:00;Sudeste/Centro-Oeste;40124
22/01/2019 04:00;22/01/2019 04:00;Sudeste/Centro-Oeste;39893
22/01/2019 05:00;22/01/2019 05:00;Sudeste/Centro-Oeste;40245
22/01/2019 06:00;22/01/2019 06:00;Sudeste/Centro-Oeste;41255
22/01/2019 07:00;22/01/2019 07:00;Sudeste/Centro-Oeste;42983
22/01/2019 08:00;22/01/2019 08:00;Sudeste/Centro-Oeste;46619
22/01/2019 09:00;22/01/2019 09:00;Sudeste/Centro-Oeste;49050
22/01/2019 10:00;22/01/2019 10:00;Sudeste/Centro-Oeste;50562
22/01/2019 11:00;22/01/2019 11:00;Sudeste/Centro-Oeste;50538
22/01/2019 12:00;22/01/2019 12:00;Sudeste/Centro-Oeste;50300
22/01/2019 13:00;22/01/2019 13:00;Sudeste/Centro-Oeste;52155
22/01/2019 14:00;22/01/2019 14:00;Sudeste/Centro-Oeste;52697
22/01/2019 15:00;22/01/2019 15:00;Sudeste/Centro-Oeste;52497
22/01/2019 16:00;22/01/2019 16:00;Sudeste/Centro-Oeste;51587
22/01/2019 17:00;22/01/2019 17:00;Sudeste/Centro-Oeste;48782
22/01/2019 18:00;22/01/2019 18:00;Sudeste/Centro-Oeste;45421
22/01/2019 19:00;22/01/2019 19:00;Sudeste/Centro-Oeste;44275
22/01/2019 20:00;22/01/2019 20:00;Sudeste/Centro-Oeste;47451
22/01/2019 21:00;22/01/2019 21:00;Sudeste/Centro-Oeste;48917
22/01/2019 22:00;22/01/2019 22:00;Sudeste/Centro-Oeste;49083
22/01/2019 23:00;22/01/2019 23:00;Sudeste/Centro-Oeste;47551
23/01/2019 00:00;23/01/2019 00:00;Sudeste/Centro-Oeste;45011
23/01/2019 01:00;23/01/2019 01:00;Sudeste/Centro-Oeste;42722
23/01/2019 02:00;23/01/2019 02:00;Sudeste/Centro-Oeste;41243
23/01/2019 03:00;23/01/2019 03:00;Sudeste/Centro-Oeste;40423
23/01/2019 04:00;23/01/2019 04:00;Sudeste/Centro-Oeste;40115
23/01/2019 05:00;23/01/2019 05:00;Sudeste/Centro-Oeste;40637
23/01/2019 06:00;23/01/2019 06:00;Sudeste/Centro-Oeste;41611
23/01/2019 07:00;23/01/2019 07:00;Sudeste/Centro-Oeste;43362
23/01/2019 08:00;23/01/2019 08:00;Sudeste/Centro-Oeste;46361
23/01/2019 09:00;23/01/2019 09:00;Sudeste/Centro-Oeste;48917
23/01/2019 10:00;23/01/2019 10:00;Sudeste/Centro-Oeste;50145
23/01/2019 11:00;23/01/2019 11:00;Sudeste/Centro-Oeste;50169
23/01/2019 12:00;23/01/2019 12:00;Sudeste/Centro-Oeste;50000
23/01/2019 13:00;23/01/2019 13:00;Sudeste/Centro-Oeste;51770
23/01/2019 14:00;23/01/2019 14:00;Sudeste/Centro-Oeste;52838
23/01/2019 15:00;23/01/2019 15:00;Sudeste/Centro-Oeste;52843
23/01/2019 16:00;23/01/2019 16:00;Sudeste/Centro-Oeste;52138
23/01/2019 17:00;23/01/2019 17:00;Sudeste/Centro-Oeste;48974
23/01/2019 18:00;23/01/2019 18:00;Sudeste/Centro-Oeste;45351
23/01/2019 19:00;23/01/2019 19:00;Sudeste/Centro-Oeste;44108
23/01/2019 20:00;23/01/2019 20:00;Sudeste/Centro-Oeste;47372
23/01/2019 21:00;23/01/2019 21:00;Sudeste/Centro-Oeste;48697
23/01/2019 22:00;23/01/2019 22:00;Sudeste/Centro-Oeste;48943
23/01/2019 23:00;23/01/2019 23:00;Sudeste/Centro-Oeste;47090
24/01/2019 00:00;24/01/2019 00:00;Sudeste/Centro-Oeste;44557
24/01/2019 01:00;24/01/2019 01:00;Sudeste/Centro-Oeste;42434
24/01/2019 02:00;24/01/2019 02:00;Sudeste/Centro-Oeste;40960
24/01/2019 03:00;24/01/2019 03:00;Sudeste/Centro-Oeste;40049
24/01/2019 04:00;24/01/2019 04:00;Sudeste/Centro-Oeste;39773
24/01/2019 05:00;24/01/2019 05:00;Sudeste/Centro-Oeste;40344
24/01/2019 06:00;24/01/2019 06:00;Sudeste/Centro-Oeste;41339
24/01/2019 07:00;24/01/2019 07:00;Sudeste/Centro-Oeste;43018
24/01/2019 08:00;24/01/2019 08:00;Sudeste/Centro-Oeste;46389
24/01/2019 09:00;24/01/2019 09:00;Sudeste/Centro-Oeste;48656
24/01/2019 10:00;24/01/2019 10:00;Sudeste/Centro-Oeste;49880
24/01/2019 11:00;24/01/2019 11:00;Sudeste/Centro-Oeste;49737
24/01/2019 12:00;24/01/2019 12:00;Sudeste/Centro-Oeste;49702
24/01/2019 13:00;24/01/2019 13:00;Sudeste/Centro-Oeste;51400
24/01/2019 14:00;24/01/2019 14:00;Sudeste/Centro-Oeste;52247
24/01/2019 15:00;24/01/2019 15:00;Sudeste/Centro-Oeste;52008
24/01/2019 16:00;24/01/2019 16:00;Sudeste/Centro-Oeste;50606
24/01/2019 17:00;24/01/2019 17:00;Sudeste/Centro-Oeste;47631
24/01/2019 18:00;24/01/2019 18:00;Sudeste/Centro-Oeste;44403
24/01/2019 19:00;24/01/2019 19:00;Sudeste/Centro-Oeste;43609
24/01/2019 20:00;24/01/2019 20:00;Sudeste/Centro-Oeste;46547
24/01/2019 21:00;24/01/2019 21:00;Sudeste/Centro-Oeste;47666
24/01/2019 22:00;24/01/2019 22:00;Sudeste/Centro-Oeste;47745
24/01/2019 23:00;24/01/2019 23:00;Sudeste/Centro-Oeste;46198
25/01/2019 00:00;25/01/2019 00:00;Sudeste/Centro-Oeste;43723
25/01/2019 01:00;25/01/2019 01:00;Sudeste/Centro-Oeste;41372
25/01/2019 02:00;25/01/2019 02:00;Sudeste/Centro-Oeste;40053
25/01/2019 03:00;25/01/2019 03:00;Sudeste/Centro-Oeste;39317
25/01/2019 04:00;25/01/2019 04:00;Sudeste/Centro-Oeste;39091
25/01/2019 05:00;25/01/2019 05:00;Sudeste/Centro-Oeste;39394
25/01/2019 06:00;25/01/2019 06:00;Sudeste/Centro-Oeste;40396
25/01/2019 07:00;25/01/2019 07:00;Sudeste/Centro-Oeste;41280
25/01/2019 08:00;25/01/2019 08:00;Sudeste/Centro-Oeste;44196
25/01/2019 09:00;25/01/2019 09:00;Sudeste/Centro-Oeste;46262
25/01/2019 10:00;25/01/2019 10:00;Sudeste/Centro-Oeste;47432
25/01/2019 11:00;25/01/2019 11:00;Sudeste/Centro-Oeste;47308
25/01/2019 12:00;25/01/2019 12:00;Sudeste/Centro-Oeste;47213
25/01/2019 13:00;25/01/2019 13:00;Sudeste/Centro-Oeste;48364
25/01/2019 14:00;25/01/2019 14:00;Sudeste/Centro-Oeste;48963
25/01/2019 15:00;25/01/2019 15:00;Sudeste/Centro-Oeste;48581
25/01/2019 16:00;25/01/2019 16:00;Sudeste/Centro-Oeste;46798
25/01/2019 17:00;25/01/2019 17:00;Sudeste/Centro-Oeste;44230
25/01/2019 18:00;25/01/2019 18:00;Sudeste/Centro-Oeste;41894
25/01/2019 19:00;25/01/2019 19:00;Sudeste/Centro-Oeste;41536
25/01/2019 20:00;25/01/2019 20:00;Sudeste/Centro-Oeste;43060
25/01/2019 21:00;25/01/2019 21:00;Sudeste/Centro-Oeste;43490
25/01/2019 22:00;25/01/2019 22:00;Sudeste/Centro-Oeste;43033
25/01/2019 23:00;25/01/2019 23:00;Sudeste/Centro-Oeste;41423
26/01/2019 00:00;26/01/2019 00:00;Sudeste/Centro-Oeste;39347
26/01/2019 01:00;26/01/2019 01:00;Sudeste/Centro-Oeste;37378
26/01/2019 02:00;26/01/2019 02:00;Sudeste/Centro-Oeste;35994
26/01/2019 03:00;26/01/2019 03:00;Sudeste/Centro-Oeste;35274
26/01/2019 04:00;26/01/2019 04:00;Sudeste/Centro-Oeste;34878
26/01/2019 05:00;26/01/2019 05:00;Sudeste/Centro-Oeste;34938
26/01/2019 06:00;26/01/2019 06:00;Sudeste/Centro-Oeste;34966
26/01/2019 07:00;26/01/2019 07:00;Sudeste/Centro-Oeste;35057
26/01/2019 08:00;26/01/2019 08:00;Sudeste/Centro-Oeste;36978
26/01/2019 09:00;26/01/2019 09:00;Sudeste/Centro-Oeste;38775
26/01/2019 10:00;26/01/2019 10:00;Sudeste/Centro-Oeste;39621
26/01/2019 11:00;26/01/2019 11:00;Sudeste/Centro-Oeste;39677
26/01/2019 12:00;26/01/2019 12:00;Sudeste/Centro-Oeste;39772
26/01/2019 13:00;26/01/2019 13:00;Sudeste/Centro-Oeste;39831
26/01/2019 14:00;26/01/2019 14:00;Sudeste/Centro-Oeste;39791
26/01/2019 15:00;26/01/2019 15:00;Sudeste/Centro-Oeste;39654
26/01/2019 16:00;26/01/2019 16:00;Sudeste/Centro-Oeste;39489
26/01/2019 17:00;26/01/2019 17:00;Sudeste/Centro-Oeste;39391
26/01/2019 18:00;26/01/2019 18:00;Sudeste/Centro-Oeste;39253
26/01/2019 19:00;26/01/2019 19:00;Sudeste/Centro-Oeste;39748
26/01/2019 20:00;26/01/2019 20:00;Sudeste/Centro-Oeste;42530
26/01/2019 21:00;26/01/2019 21:00;Sudeste/Centro-Oeste;42228
26/01/2019 22:00;26/01/2019 22:00;Sudeste/Centro-Oeste;40496
26/01/2019 23:00;26/01/2019 23:00;Sudeste/Centro-Oeste;39006
27/01/2019 00:00;27/01/2019 00:00;Sudeste/Centro-Oeste;37240
27/01/2019 01:00;27/01/2019 01:00;Sudeste/Centro-Oeste;35442
27/01/2019 02:00;27/01/2019 02:00;Sudeste/Centro-Oeste;34107
27/01/2019 03:00;27/01/2019 03:00;Sudeste/Centro-Oeste;33276
27/01/2019 04:00;27/01/2019 04:00;Sudeste/Centro-Oeste;32732
27/01/2019 05:00;27/01/2019 05:00;Sudeste/Centro-Oeste;32389
27/01/2019 06:00;27/01/2019 06:00;Sudeste/Centro-Oeste;31859
27/01/2019 07:00;27/01/2019 07:00;Sudeste/Centro-Oeste;31098
27/01/2019 08:00;27/01/2019 08:00;Sudeste/Centro-Oeste;32022
27/01/2019 09:00;27/01/2019 09:00;Sudeste/Centro-Oeste;32990
27/01/2019 10:00;27/01/2019 10:00;Sudeste/Centro-Oeste;33836
27/01/2019 11:00;27/01/2019 11:00;Sudeste/Centro-Oeste;34446
27/01/2019 12:00;27/01/2019 12:00;Sudeste/Centro-Oeste;34758
27/01/2019 13:00;27/01/2019 13:00;Sudeste/Centro-Oeste;34787
27/01/2019 14:00;27/01/2019 14:00;Sudeste/Centro-Oeste;34760
27/01/2019 15:00;27/01/2019 15:00;Sudeste/Centro-Oeste;35182
27/01/2019 16:00;27/01/2019 16:00;Sudeste/Centro-Oeste;35834
27/01/2019 17:00;27/01/2019 17:00;Sudeste/Centro-Oeste;36772
27/01/2019 18:00;27/01/2019 18:00;Sudeste/Centro-Oeste;37146
27/01/2019 19:00;27/01/2019 19:00;Sudeste/Centro-Oeste;37535
27/01/2019 20:00;27/01/2019 20:00;Sudeste/Centro-Oeste;41134
27/01/2019 21:00;27/01/2019 21:00;Sudeste/Centro-Oeste;41694
27/01/2019 22:00;27/01/2019 22:00;Sudeste/Centro-Oeste;41586
27/01/2019 23:00;27/01/2019 23:00;Sudeste/Centro-Oeste;40052
28/01/2019 00:00;28/01/2019 00:00;Sudeste/Centro-Oeste;38024
28/01/2019 01:00;28/01/2019 01:00;Sudeste/Centro-Oeste;36109
28/01/2019 02:00;28/01/2019 02:00;Sudeste/Centro-Oeste;35124
28/01/2019 03:00;28/01/2019 03:00;Sudeste/Centro-Oeste;34572
28/01/2019 04:00;28/01/2019 04:00;Sudeste/Centro-Oeste;34413
28/01/2019 05:00;28/01/2019 05:00;Sudeste/Centro-Oeste;35388
28/01/2019 06:00;28/01/2019 06:00;Sudeste/Centro-Oeste;37383
28/01/2019 07:00;28/01/2019 07:00;Sudeste/Centro-Oeste;39512
28/01/2019 08:00;28/01/2019 08:00;Sudeste/Centro-Oeste;43182
28/01/2019 09:00;28/01/2019 09:00;Sudeste/Centro-Oeste;45681
28/01/2019 10:00;28/01/2019 10:00;Sudeste/Centro-Oeste;47405
28/01/2019 11:00;28/01/2019 11:00;Sudeste/Centro-Oeste;47455
28/01/2019 12:00;28/01/2019 12:00;Sudeste/Centro-Oeste;47236
28/01/2019 13:00;28/01/2019 13:00;Sudeste/Centro-Oeste;48712
28/01/2019 14:00;28/01/2019 14:00;Sudeste/Centro-Oeste;49833
28/01/2019 15:00;28/01/2019 15:00;Sudeste/Centro-Oeste;50152
28/01/2019 16:00;28/01/2019 16:00;Sudeste/Centro-Oeste;49698
28/01/2019 17:00;28/01/2019 17:00;Sudeste/Centro-Oeste;46872
28/01/2019 18:00;28/01/2019 18:00;Sudeste/Centro-Oeste;43618
28/01/2019 19:00;28/01/2019 19:00;Sudeste/Centro-Oeste;42874
28/01/2019 20:00;28/01/2019 20:00;Sudeste/Centro-Oeste;46681
28/01/2019 21:00;28/01/2019 21:00;Sudeste/Centro-Oeste;48308
28/01/2019 22:00;28/01/2019 22:00;Sudeste/Centro-Oeste;48073
28/01/2019 23:00;28/01/2019 23:00;Sudeste/Centro-Oeste;45917
29/01/2019 00:00;29/01/2019 00:00;Sudeste/Centro-Oeste;42955
29/01/2019 01:00;29/01/2019 01:00;Sudeste/Centro-Oeste;40772
29/01/2019 02:00;29/01/2019 02:00;Sudeste/Centro-Oeste;39286
29/01/2019 03:00;29/01/2019 03:00;Sudeste/Centro-Oeste;38453
29/01/2019 04:00;29/01/2019 04:00;Sudeste/Centro-Oeste;38116
29/01/2019 05:00;29/01/2019 05:00;Sudeste/Centro-Oeste;38730
29/01/2019 06:00;29/01/2019 06:00;Sudeste/Centro-Oeste;40080
29/01/2019 07:00;29/01/2019 07:00;Sudeste/Centro-Oeste;41847
29/01/2019 08:00;29/01/2019 08:00;Sudeste/Centro-Oeste;45490
29/01/2019 09:00;29/01/2019 09:00;Sudeste/Centro-Oeste;47747
